transect_ID,distance,HU,relative_distance,Year,,,,HU,relative_distance,Year
TROM2,107.4897,3751.917,1.7478,2010,,,,,,
TROM2,107.5868,3920.629,1.8449,2010,,,,,,
TROM2,107.6839,3977.961,1.94199999999999,2010,,,,,,
TROM2,107.781,3913.589,2.0391,2010,,,,,,
TROM2,107.8781,3880.598,2.1362,2010,,,,,,
TROM2,107.9752,3911.572,2.2333,2010,,,,,,
TROM2,108.0723,3902.271,2.3304,2010,,,,,,
TROM2,108.1694,4073.684,2.42749999999999,2010,,,,,,
TROM2,108.2665,4141.819,2.52459999999999,2010,,,,,,
TROM2,108.3636,3993.656,2.6217,2010,,,,,,
TROM2,108.4607,3853.942,2.7188,2010,,,,,,
TROM2,108.5578,3795.92,2.8159,2010,,,,,,
TROM2,108.6549,3951.369,2.913,2010,,,,,,
TROM2,108.752,3896.867,3.01009999999999,2010,,,,,,
TROM2,108.8491,3747.511,3.10720000000001,2010,,,,,,
TROM2,108.9462,3586.166,3.2043,2010,,,,,,
TROM2,109.0433,3670.209,3.3014,2010,,,,,,
TROM2,109.1404,3836.312,3.3985,2010,,,,,,
TROM2,109.2375,3971.745,3.4956,2010,,,,,,
TROM2,109.3346,3977.355,3.59269999999999,2010,,,,,,
TROM2,109.4317,3998.692,3.68980000000001,2010,,,,,,
TROM2,109.5288,4000.635,3.7869,2010,,,,,,
TROM2,109.6259,3898.606,3.884,2010,,,,,,
TROM2,109.723,3886.301,3.9811,2010,,,,,,
TROM2,109.8201,4052.163,4.0782,2010,,,,,,
TROM2,109.9172,3925.494,4.17529999999999,2010,,,,,,
TROM2,110.0143,3876.243,4.2724,2010,,,,,,
TROM2,110.1114,3749.55,4.3695,2010,,,,,,
TROM2,110.2085,3740.147,4.4666,2010,,,,,,
TROM2,110.3056,3836.073,4.5637,2010,,,,,,
TROM2,110.4027,3920.245,4.6608,2010,,,,,,
TROM2,110.4998,3941.463,4.75789999999999,2010,,,,,,
TROM2,110.5969,3837.73,4.855,2010,,,,,,
TROM2,110.694,3658.843,4.9521,2010,,,,,,
TROM2,110.7911,3903.473,5.0492,2010,,,,,,
TROM2,110.8882,4090.535,5.1463,2010,,,,,,
TROM2,110.9853,4233.442,5.24339999999999,2010,,,,,,
TROM2,111.0824,4185.099,5.34050000000001,2010,,,,,,
TROM2,111.1795,4157.17,5.4376,2010,,,,,,
TROM2,111.2766,4169.215,5.5347,2010,,,,,,
TROM2,111.3737,4127.002,5.6318,2010,,,,,,
TROM2,111.4708,4174.348,5.7289,2010,,,,,,
TROM2,111.5679,4236.171,5.82599999999999,2010,,,,,,
TROM2,111.665,4104.454,5.92310000000001,2010,,,,,,
TROM2,111.7621,4124.149,6.0202,2010,,,,,,
TROM2,111.8592,4212.144,6.1173,2010,,,,,,
TROM2,111.9563,4205.925,6.2144,2010,,,,,,
TROM2,112.0534,4144.631,6.3115,2010,,,,,,
TROM2,112.1505,4086.453,6.40859999999999,2010,,,,,,
TROM2,112.2476,4090.124,6.5057,2010,,,,,,
TROM2,112.3447,4111.674,6.6028,2010,,,,,,
TROM2,112.4418,4170.453,6.6999,2010,,,,,,
TROM2,112.5389,4235.141,6.797,2010,,,,,,
TROM2,112.636,4198.213,6.89409999999999,2010,,,,,,
TROM2,112.7331,4192.936,6.99119999999999,2010,,,,,,
TROM2,112.8302,4338.139,7.0883,2010,,,,,,
TROM2,112.9273,4330.819,7.1854,2010,,,,,,
TROM2,113.0244,4469.997,7.2825,2010,,,,,,
TROM2,113.1215,4537.073,7.3796,2010,,,,,,
TROM2,113.2186,4552.347,7.47669999999999,2010,,,,,,
TROM2,113.3157,4492.802,7.57380000000001,2010,,,,,,
TROM2,113.4128,4476.349,7.6709,2010,,,,,,
TROM2,113.5099,4548.059,7.768,2010,,,,,,
TROM2,113.607,4496.923,7.8651,2010,,,,,,
TROM2,113.7041,4615.076,7.9622,2010,,,,,,
TROM2,113.8012,5115.5,8.05929999999999,2010,,,,,,
TROM2,113.8983,4891.471,8.15640000000001,2010,,,,,,
TROM2,113.9954,4583.823,8.2535,2010,,,,,,
TROM2,114.0925,4407.199,8.3506,2010,,,,,,
TROM2,114.1896,4447.199,8.4477,2010,,,,,,
TROM2,114.2867,4459.785,8.5448,2010,,,,,,
TROM2,114.3838,4469.786,8.64189999999999,2010,,,,,,
TROM2,114.4809,4550.794,8.739,2010,,,,,,
TROM2,114.578,4624.35,8.8361,2010,,,,,,
TROM2,114.6751,4676.838,8.9332,2010,,,,,,
TROM2,114.7722,4543.613,9.0303,2010,,,,,,
TROM2,114.8693,4410.313,9.12739999999999,2010,,,,,,
TROM2,114.9664,4190.404,9.22449999999999,2010,,,,,,
TROM2,115.0635,4185.372,9.3216,2010,,,,,,
TROM2,115.1606,4342.644,9.4187,2010,,,,,,
TROM2,115.2577,4643.405,9.5158,2010,,,,,,
TROM2,115.3548,4514.44,9.6129,2010,,,,,,
TROM2,115.4519,4438.265,9.70999999999999,2010,,,,,,
TROM2,115.549,4357.316,9.80710000000001,2010,,,,,,
TROM2,115.6461,4342.365,9.9042,2010,,,,,,
TROM2,115.7432,4437.015,10.0013,2010,,,,,,
TROM2,115.8403,4510.521,10.0984,2010,,,,,,
TROM2,115.9374,4383.183,10.1955,2010,,,,,,
TROM2,116.0345,4380.01,10.2926,2010,,,,,,
TROM2,116.1316,4410.508,10.3897,2010,,,,,,
TROM2,116.2287,4360.774,10.4868,2010,,,,,,
TROM2,116.3258,4314.53,10.5839,2010,,,,,,
TROM2,116.4229,4258.938,10.681,2010,,,,,,
TROM2,116.52,4232.434,10.7781,2010,,,,,,
TROM2,116.6171,4096.485,10.8752,2010,,,,,,
TROM2,116.7142,4012.726,10.9723,2010,,,,,,
TROM2,116.8113,4135.729,11.0694,2010,,,,,,
TROM2,116.9084,4203.495,11.1665,2010,,,,,,
TROM2,117.0055,4174.361,11.2636,2010,,,,,,
TROM2,117.1026,3867.594,11.3607,2010,,,,,,
TROM2,117.1997,3674.691,11.4578,2010,,,,,,
TROM2,117.2968,3636.526,11.5549,2010,,,,,,
TROM2,117.3939,3618.038,11.652,2010,,,,,,
TROM2,117.491,3636.68,11.7491,2010,,,,,,
TROM2,117.5881,3843.297,11.8462,2010,,,,,,
TROM2,117.6852,4163.632,11.9433,2010,,,,,,
TROM2,117.7823,4236.06,12.0404,2010,,,,,,
TROM2,117.8794,4068.807,12.1375,2010,,,,,,
TROM2,117.9765,3905.469,12.2346,2010,,,,,,
TROM2,118.0736,3905.399,12.3317,2010,,,,,,
TROM2,118.1707,3961.094,12.4288,2010,,,,,,
TROM2,118.2678,4261.979,12.5259,2010,,,,,,
TROM2,118.3649,4279.899,12.623,2010,,,,,,
TROM2,118.462,4276.933,12.7201,2010,,,,,,
TROM2,118.5591,4469.333,12.8172,2010,,,,,,
TROM2,118.6562,4447.183,12.9143,2010,,,,,,
TROM2,118.7533,4321.992,13.0114,2010,,,,,,
TROM2,118.8504,4202.733,13.1085,2010,,,,,,
